date,open,close,high,low,volume
2018-03-05,3255.87,3256.93,3269.4,3236.72,14483
2018-03-06,3266.49,3289.64,3290.25,3243.65,19535
2018-03-07,3288.86,3271.67,3308.41,3264.76,16866
2018-03-08,3268.35,3288.41,3289.5,3261.55,14982
2018-03-09,3291.43,3307.17,3309.72,3283.56,16842
2018-03-12,3319.21,3326.7,3333.56,3313.56,20653
2018-03-13,3324.12,3310.24,3333.88,3307.38,17711
2018-03-14,3298.67,3291.38,3304.98,3287.36,15749
2018-03-15,3277.51,3291.11,3297.1,3273.2,14857
2018-03-16,3290.21,3269.88,3300.57,3269.28,14120
2018-03-19,3264.93,3279.25,3280.57,3251.05,13795
2018-03-20,3257.22,3290.64,3292.57,3252.43,13988
2018-03-21,3299.73,3280.95,3314.21,3268.88,16839
2018-03-22,3281.26,3263.48,3288.8,3242.76,15043
2018-03-23,3172.77,3152.76,3188.24,3110.66,27553
2018-03-26,3117.32,3133.72,3134.28,3091.46,18636
2018-03-27,3164.8,3166.65,3172.78,3143.57,18907
2018-03-28,3130.57,3122.29,3165.21,3117.53,16350
2018-03-29,3127.26,3160.53,3174.51,3098.25,17031
2018-03-30,3161.79,3168.9,3177.72,3152.89,15464
2018-04-02,3169.78,3163.18,3192.34,3159.99,17772
2018-04-03,3130.01,3136.63,3144.33,3119.13,15221
2018-04-04,3147.05,3131.11,3163.34,3128.87,14697
2018-04-09,3125.44,3138.29,3146.09,3110.3,13960
2018-04-10,3144.26,3190.32,3190.65,3139.08,16820
2018-04-11,3197.37,3208.08,3220.85,3191.59,17586
2018-04-12,3203.28,3180.16,3205.25,3177.05,14823
2018-04-13,3192.04,3159.05,3197.9,3155.51,12755
2018-04-16,3152.89,3110.65,3153.11,3096.1,15441
2018-04-17,3112.97,3066.8,3118.76,3064.03,14722
2018-04-18,3091.91,3091.4,3096.89,3041.62,15929
2018-04-19,3094.27,3117.38,3127.44,3090.29,16005
2018-04-20,3105.46,3071.54,3111.17,3065.92,15514
2018-04-23,3063.44,3068.01,3085.06,3045.94,13168
2018-04-24,3069.75,3128.93,3136.04,3069.75,16227
2018-04-25,3112.4,3117.97,3122.91,3107.0,12731
2018-04-26,3119.5,3075.03,3121.93,3067.93,13397
2018-04-27,3082.41,3082.23,3088.03,3049.91,13122
2018-05-02,3087.41,3081.18,3097.6,3064.76,13418
2018-05-03,3074.52,3100.86,3105.66,3056.16,13998
2018-05-04,3093.12,3091.03,3104.09,3086.78,11871
2018-05-07,3094.9,3136.64,3136.84,3091.66,13894
2018-05-08,3135.3,3161.5,3169.7,3134.06,14692
2018-05-09,3160.14,3159.15,3165.37,3145.66,12263
2018-05-10,3169.05,3174.41,3176.14,3155.53,13300
2018-05-11,3179.8,3163.26,3180.76,3162.21,13065
2018-05-14,3167.04,3174.03,3183.82,3163.48,12932
2018-05-15,3180.42,3192.12,3192.81,3164.52,12454
2018-05-16,3180.23,3169.57,3191.95,3166.81,13052
2018-05-17,3170.01,3154.28,3172.77,3148.62,11399
2018-05-18,3151.08,3193.3,3193.45,3144.78,13651
2018-05-21,3206.18,3213.84,3219.74,3203.34,16445
2018-05-22,3211.25,3214.35,3214.59,3192.23,14429
2018-05-23,3205.44,3168.96,3205.44,3168.96,15780
2018-05-24,3167.94,3154.65,3173.53,3152.07,12408
2018-05-25,3148.41,3141.3,3156.73,3131.07,12861
2018-05-28,3136.81,3135.08,3149.66,3115.96,12875
2018-05-29,3129.62,3120.46,3143.21,3112.15,13571
2018-05-30,3081.14,3041.44,3085.4,3041.0,15511
2018-05-31,3061.83,3095.47,3098.08,3054.27,14047
2018-06-01,3084.75,3075.14,3102.09,3059.79,12987
2018-06-04,3083.43,3091.19,3098.4,3076.99,11459
2018-06-05,3088.01,3114.21,3114.77,3080.05,11873
2018-06-06,3109.17,3115.18,3117.53,3103.53,12019
2018-06-07,3121.18,3109.5,3128.72,3105.58,12778
2018-06-08,3100.6,3067.15,3100.68,3053.29,13468
2018-06-11,3057.34,3052.78,3063.61,3037.91,10856
2018-06-12,3053.03,3079.8,3081.45,3034.1,11327
2018-06-13,3071.46,3049.8,3071.46,3044.12,11960
2018-06-14,3038.07,3044.16,3066.05,3032.41,11546
2018-06-15,3037.45,3021.9,3048.8,3008.73,14453
2018-06-19,2982.65,2907.82,2984.97,2871.35,23055
2018-06-20,2889.98,2915.73,2925.56,2872.16,14430
2018-06-21,2912.0,2875.81,2940.59,2872.62,15437
2018-06-22,2855.58,2889.76,2891.97,2837.14,12614
2018-06-25,2903.45,2859.34,2908.62,2857.87,12191
2018-06-26,2829.99,2844.51,2850.24,2803.79,12591
2018-06-27,2842.4,2813.18,2854.26,2798.8,12942
2018-06-28,2799.9,2786.9,2825.99,2782.45,11835
2018-06-29,2789.81,2847.42,2848.37,2782.38,12567
2018-07-02,2841.58,2775.56,2845.68,2756.81,13703
2018-07-03,2774.57,2786.89,2786.89,2722.45,14249
2018-07-04,2776.63,2759.13,2793.18,2754.16,12326
2018-07-05,2755.34,2733.88,2777.52,2727.94,12922
2018-07-06,2731.35,2747.23,2768.87,2691.02,13629
2018-07-09,2752.45,2815.11,2815.79,2752.45,12154
2018-07-10,2819.71,2827.63,2828.49,2800.62,11706
2018-07-11,2780.7,2777.77,2794.36,2752.44,12682
2018-07-12,2771.04,2837.66,2844.19,2771.04,14698
2018-07-13,2831.43,2831.18,2835.46,2818.85,11768
2018-07-16,2827.08,2814.04,2837.51,2804.49,10776
2018-07-17,2806.89,2798.13,2806.92,2774.76,10540
2018-07-18,2801.78,2787.26,2818.4,2786.04,12096
2018-07-19,2791.02,2772.55,2805.01,2764.49,11448
2018-07-20,2769.75,2829.27,2837.86,2753.84,14590
2018-07-23,2815.2,2859.54,2863.57,2809.62,17338
2018-07-24,2862.27,2905.56,2911.46,2862.27,22957
2018-07-25,2911.45,2903.65,2912.31,2894.04,16780
2018-07-26,2905.79,2882.23,2915.3,2875.7,16842
2018-07-27,2879.69,2873.59,2889.69,2864.11,14637
2018-07-30,2871.94,2869.05,2896.01,2850.3,15165
2018-07-31,2866.9,2876.4,2884.68,2854.32,11893
2018-08-01,2882.51,2824.53,2897.4,2823.93,14951
2018-08-02,2815.34,2768.02,2815.34,2726.48,17417
2018-08-03,2763.4,2740.44,2777.66,2740.43,12700
2018-08-06,2736.53,2705.16,2760.47,2692.32,12975
2018-08-07,2711.74,2779.37,2779.37,2696.04,14957
2018-08-08,2771.13,2744.07,2779.91,2741.07,14768
2018-08-09,2729.58,2794.38,2801.66,2726.22,15166
2018-08-10,2791.4,2795.31,2806.11,2777.51,12153
2018-08-13,2769.02,2785.87,2789.8,2742.56,12753
2018-08-14,2780.74,2780.96,2789.44,2766.57,10957
2018-08-15,2777.25,2723.26,2777.7,2721.24,11616
2018-08-16,2691.43,2705.19,2732.95,2672.74,12027
2018-08-17,2723.89,2668.97,2730.33,2665.59,11244
2018-08-20,2673.07,2698.47,2698.47,2653.11,11078
2018-08-21,2700.34,2733.83,2739.17,2696.29,11358
2018-08-22,2731.96,2714.61,2731.96,2709.06,9366
2018-08-23,2714.87,2724.62,2736.01,2700.8,9844
2018-08-24,2717.08,2729.43,2748.82,2705.32,10051
2018-08-27,2736.32,2780.9,2780.9,2736.32,13276
2018-08-28,2782.29,2777.98,2791.39,2769.4,11874
2018-08-29,2774.86,2769.29,2778.54,2762.35,10015
2018-08-30,2769.33,2737.74,2780.53,2736.35,10606
2018-08-31,2730.11,2725.25,2744.63,2710.54,10975
2018-09-03,2716.4,2720.73,2722.85,2692.36,10221
2018-09-04,2720.65,2750.58,2756.61,2712.38,10901
2018-09-05,2741.38,2704.34,2745.47,2704.34,10500
2018-09-06,2697.58,2691.59,2719.41,2683.74,9901
2018-09-07,2696.68,2702.3,2728.55,2683.72,10752
2018-09-10,2698.01,2669.48,2703.43,2667.32,10355
2018-09-11,2668.49,2664.8,2680.57,2652.7,9986
2018-09-12,2659.74,2656.11,2672.07,2647.17,9002
2018-09-13,2679.21,2686.58,2689.06,2653.19,10733
2018-09-14,2688.78,2681.64,2694.92,2675.29,10000
2018-09-17,2671.29,2651.79,2671.29,2647.92,8823
2018-09-18,2644.3,2699.95,2700.19,2644.3,11576
2018-09-19,2694.8,2730.85,2746.08,2690.99,14155
2018-09-20,2732.17,2729.24,2743.96,2724.08,11138
2018-09-21,2733.87,2797.48,2797.49,2722.03,15801
2018-09-25,2775.07,2781.14,2790.03,2771.16,11198
2018-09-26,2785.32,2806.81,2827.34,2783.34,13956
2018-09-27,2805.79,2791.77,2810.51,2786.32,12399
2018-09-28,2794.26,2821.35,2821.76,2791.84,13429
2018-10-08,2768.21,2716.51,2771.94,2710.18,14950
2018-10-09,2713.73,2721.01,2734.31,2711.2,11677
2018-10-10,2723.72,2725.84,2743.55,2703.06,11348
2018-10-11,2643.07,2583.46,2661.29,2560.32,19715
2018-10-12,2574.04,2606.91,2615.92,2536.67,17008
2018-10-15,2605.91,2568.1,2611.97,2564.74,11857
2018-10-16,2567.76,2546.33,2597.72,2536.44,11941
2018-10-17,2574.31,2561.61,2582.55,2517.57,12995
2018-10-18,2544.91,2486.42,2544.91,2485.62,12542
2018-10-19,2460.08,2550.47,2553.39,2449.2,14732
2018-10-22,2565.64,2654.88,2675.41,2565.64,21188
2018-10-23,2652.65,2594.83,2659.81,2583.26,17834
2018-10-24,2579.97,2603.3,2640.4,2577.77,16006
2018-10-25,2540.93,2603.8,2606.1,2531.53,16203
2018-10-26,2610.9,2598.85,2626.12,2580.85,15893
2018-10-29,2593.59,2542.1,2595.54,2529.19,13424
2018-10-30,2538.57,2568.05,2586.92,2521.78,16668
2018-10-31,2573.01,2602.78,2612.92,2567.03,18055
2018-11-01,2617.03,2606.24,2636.8,2603.65,20090
2018-11-02,2649.25,2676.48,2676.48,2628.87,22502
2018-11-05,2665.43,2665.43,2673.19,2639.27,19376
2018-11-06,2660.72,2659.36,2660.86,2635.32,16366
2018-11-07,2659.84,2641.34,2675.68,2639.25,17320
2018-11-08,2660.09,2635.63,2662.37,2632.3,15963
2018-11-09,2621.24,2598.87,2621.24,2598.16,15244
2018-11-12,2593.2,2630.52,2631.17,2590.21,17503
2018-11-13,2600.5,2654.88,2666.49,2597.35,24928
2018-11-14,2648.31,2632.24,2658.31,2627.96,23844
2018-11-15,2632.14,2668.17,2668.17,2631.89,20784
2018-11-16,2669.78,2679.11,2695.57,2657.03,24219
2018-11-19,2681.9,2703.51,2703.51,2674.18,23166
2018-11-20,2684.29,2645.85,2690.83,2643.36,21589
2018-11-21,2619.82,2651.51,2653.8,2617.78,18259
2018-11-22,2655.9,2645.43,2658.0,2634.48,14930
2018-11-23,2640.67,2579.48,2642.04,2577.35,19147
2018-11-26,2580.84,2575.81,2595.0,2568.04,13431
2018-11-27,2585.83,2574.68,2592.54,2566.17,12365
2018-11-28,2575.45,2601.74,2601.96,2561.56,14596
2018-11-29,2613.78,2567.44,2617.55,2567.44,15716
2018-11-30,2564.56,2588.19,2590.21,2555.32,13932
2018-12-03,2647.13,2654.8,2665.3,2629.18,20747
2018-12-04,2651.56,2665.96,2666.08,2644.9,16794
2018-12-05,2629.83,2649.81,2660.39,2625.91,15450
2018-12-06,2629.82,2605.18,2633.68,2603.13,14166
2018-12-07,2609.34,2605.89,2614.58,2599.28,10907
2018-12-10,2589.19,2584.58,2599.76,2576.24,11319
2018-12-11,2587.01,2594.09,2596.15,2583.2,10130
2018-12-12,2608.11,2602.15,2610.01,2595.07,10351
2018-12-13,2607.14,2634.05,2645.84,2599.46,15073
2018-12-14,2627.28,2593.74,2629.16,2593.74,14594
2018-12-17,2587.26,2597.97,2598.97,2573.87,11736
2018-12-18,2583.63,2576.65,2599.15,2563.57,11703
2018-12-19,2578.68,2549.56,2579.87,2547.08,10766
2018-12-20,2544.51,2536.27,2554.86,2516.02,12056
2018-12-21,2526.55,2516.25,2527.42,2498.69,11567
2018-12-24,2506.74,2527.01,2529.44,2500.44,9733
2018-12-25,2503.95,2504.82,2513.96,2462.84,14067
2018-12-26,2501.12,2498.29,2513.83,2492.08,10879
2018-12-27,2527.72,2483.09,2532.0,2483.09,13540
2018-12-28,2483.62,2493.9,2505.11,2478.32,11924
2019-01-02,2497.88,2465.29,2500.28,2456.42,10993
2019-01-03,2461.78,2464.36,2488.48,2455.93,12439
2019-01-04,2446.02,2514.87,2515.32,2440.91,16887
2019-01-07,2528.7,2533.09,2536.98,2515.51,17730
2019-01-08,2530.3,2526.46,2531.34,2520.16,15809
2019-01-09,2536.42,2544.34,2574.41,2536.16,19188
2019-01-10,2543.85,2535.1,2551.83,2531.66,15987
2019-01-11,2539.55,2553.83,2554.79,2533.36,14944
2019-01-14,2553.33,2535.77,2556.29,2533.01,14482
2019-01-15,2537.37,2570.34,2571.5,2532.43,16026
2019-01-16,2569.07,2570.42,2574.24,2563.01,14930
2019-01-17,2573.58,2559.64,2582.56,2557.71,16246
2019-01-18,2567.74,2596.01,2598.88,2565.9,19076
2019-01-21,2599.06,2610.51,2618.98,2599.06,16342
2019-01-22,2609.64,2579.7,2609.64,2573.06,15253
2019-01-23,2575.26,2581.0,2589.51,2572.41,13142
2019-01-24,2584.65,2591.69,2597.29,2569.7,15404
2019-01-25,2596.26,2601.72,2617.0,2595.63,15939
2019-01-28,2615.71,2596.98,2630.32,2591.1,14698
2019-01-29,2592.35,2594.25,2601.74,2559.98,15558
2019-01-30,2584.75,2575.58,2598.81,2575.41,12050
2019-01-31,2581.33,2584.57,2606.63,2571.58,15430
2019-02-01,2597.78,2618.23,2618.48,2590.55,13198
2019-02-11,2613.17,2653.9,2654.1,2613.17,15489
2019-02-12,2654.03,2671.89,2674.48,2648.83,18410
2019-02-13,2674.52,2721.07,2727.07,2666.52,24379
2019-02-14,2715.54,2719.7,2729.46,2707.49,19703
2019-02-15,2712.79,2682.39,2715.63,2679.78,19600
2019-02-18,2699.82,2754.36,2754.36,2699.82,26043
2019-02-19,2759.5,2755.65,2780.78,2737.59,28804
2019-02-20,2761.06,2761.22,2767.41,2739.98,24597
2019-02-21,2759.94,2751.8,2794.01,2744.98,29864
2019-02-22,2749.46,2804.23,2804.23,2736.33,30148
2019-02-25,2838.39,2961.28,2961.8,2838.39,52865
2019-02-26,2969.1,2941.52,2995.68,2938.62,56555
2019-02-27,2939.93,2953.82,2997.49,2924.64,47497
2019-02-28,2950.05,2940.95,2965.3,2930.2,35020
2019-03-01,2954.4,2994.0,2994.0,2930.83,34578
2019-03-04,3015.94,3027.58,3090.8,3006.94,52564
2019-03-05,3019.88,3054.25,3054.96,3009.45,42414
2019-03-06,3060.43,3102.1,3103.83,3050.11,55500
2019-03-07,3103.67,3106.42,3129.94,3074.98,58381
2019-03-08,3038.34,2969.86,3075.05,2969.58,57785
2019-03-11,2969.08,3026.99,3028.25,2963.58,42621
2019-03-12,3049.08,3060.31,3093.39,3029.9,51117
2019-03-13,3062.33,3026.95,3065.29,3013.93,45321
2019-03-14,3013.6,2990.69,3041.16,2968.82,37314
2019-03-15,3000.88,3021.75,3048.12,2999.43,34120
2019-03-18,3027.8,3096.42,3096.42,3009.51,39779
2019-03-19,3099.9,3090.98,3113.43,3076.36,35090
2019-03-20,3084.17,3090.64,3102.52,3053.45,35855
2019-03-21,3094.12,3101.46,3125.02,3086.85,41425
2019-03-22,3100.73,3104.15,3107.28,3064.88,36484
2019-03-25,3058.8,3043.03,3087.0,3041.95,38027
2019-03-26,3057.56,2997.1,3062.69,2988.49,35349
2019-03-27,3012.26,3022.72,3022.76,2987.77,29139
2019-03-28,3009.8,2994.94,3025.78,2991.78,28810
2019-03-29,3000.68,3090.76,3093.03,2999.99,37508
2019-04-01,3111.66,3170.36,3176.62,3111.66,46612
2019-04-02,3183.27,3176.82,3193.27,3164.91,44706
2019-04-03,3159.15,3216.3,3219.26,3152.33,43054
2019-04-04,3233.69,3246.57,3254.14,3216.85,46911
2019-04-08,3271.27,3244.81,3288.45,3210.52,50451
2019-04-09,3240.39,3239.66,3251.65,3215.7,36416
2019-04-10,3224.65,3241.93,3264.78,3204.88,38013
2019-04-11,3241.55,3189.96,3254.13,3185.55,35303
2019-04-12,3184.86,3188.63,3199.28,3168.04,28978
2019-04-15,3233.46,3177.79,3253.98,3177.27,34880
2019-04-16,3164.4,3253.6,3253.6,3153.21,35791
2019-04-17,3250.15,3263.12,3275.33,3239.8,35754
2019-04-18,3261.07,3250.2,3271.39,3241.83,32553
2019-04-19,3250.15,3270.8,3274.33,3226.81,31519
2019-04-22,3278.49,3215.04,3279.49,3206.88,35321
2019-04-23,3211.87,3198.59,3231.58,3186.76,32836
2019-04-24,3203.56,3201.61,3210.65,3156.61,27487
2019-04-25,3190.59,3123.83,3193.75,3123.03,32587
2019-04-26,3108.16,3086.4,3129.21,3085.8,28087
2019-04-29,3090.63,3062.5,3107.76,3050.03,29211
2019-04-30,3052.62,3078.34,3088.41,3052.62,22230
2019-05-06,2984.73,2906.46,2986.54,2876.47,32697
2019-05-07,2914.29,2926.39,2937.28,2889.07,25328
2019-05-08,2873.14,2893.76,2929.43,2866.7,23153
2019-05-09,2871.2,2850.95,2888.86,2845.04,20004
2019-05-10,2878.23,2939.21,2941.45,2838.38,28230
2019-05-13,2905.07,2903.71,2921.41,2892.17,21202
2019-05-14,2872.83,2883.61,2909.2,2872.83,20834
2019-05-15,2902.64,2938.68,2945.39,2902.64,23051
2019-05-16,2933.5,2955.71,2956.17,2929.06,24838
2019-05-17,2955.77,2882.3,2956.78,2873.8,26630
2019-05-20,2874.8,2870.6,2882.63,2838.45,20947
2019-05-21,2867.71,2905.97,2919.24,2862.5,21138
2019-05-22,2905.52,2891.7,2912.4,2879.64,20002
2019-05-23,2880.84,2852.52,2885.14,2846.96,19734
2019-05-24,2847.84,2852.99,2871.86,2846.02,16720
2019-05-27,2851.28,2892.38,2898.13,2833.04,19672
2019-05-28,2890.27,2909.91,2924.04,2887.08,22331
2019-05-29,2894.83,2914.7,2934.98,2890.66,19895
2019-05-30,2903.42,2905.81,2907.85,2881.38,20575
2019-05-31,2904.5,2898.7,2922.91,2895.58,19523
2019-06-03,2901.74,2890.08,2920.83,2875.9,21594
2019-06-04,2887.64,2862.28,2888.39,2851.97,18846
2019-06-05,2882.94,2861.42,2888.77,2858.57,18156
2019-06-06,2862.33,2827.8,2862.33,2822.19,17706
2019-06-10,2833.01,2852.13,2861.13,2824.36,16658
2019-06-11,2854.07,2925.72,2927.43,2854.07,26052
2019-06-12,2917.22,2909.38,2924.7,2903.88,24025
2019-06-13,2905.29,2910.74,2918.42,2885.92,21295
2019-06-14,2913.0,2881.97,2924.32,2879.66,21543
2019-06-17,2880.42,2887.62,2902.48,2877.39,15396
2019-06-18,2891.09,2890.16,2898.33,2874.31,14770
2019-06-19,2944.12,2917.8,2953.34,2916.21,23075
2019-06-20,2917.33,2987.12,2997.39,2915.09,29101
2019-06-21,2990.37,3001.98,3010.35,2989.25,28697
2019-06-24,3004.29,3008.15,3012.83,2994.42,21049
2019-06-25,3004.91,2982.07,3004.91,2948.99,24369
2019-06-26,2964.62,2976.28,2986.91,2958.46,17444
2019-06-27,2982.61,2996.79,3011.54,2981.04,19539
2019-06-28,2992.24,2978.88,2992.24,2961.22,18143
2019-07-01,3024.62,3044.9,3045.37,3014.69,25084
2019-07-02,3042.58,3043.94,3048.48,3033.78,21452
2019-07-03,3031.83,3015.26,3031.83,3006.32,21229
2019-07-04,3015.68,3005.25,3024.5,2991.91,19441
2019-07-05,3004.74,3011.06,3014.85,2990.92,15675
2019-07-08,2997.81,2933.36,2997.81,2918.72,21154
2019-07-09,2928.82,2928.23,2937.76,2912.81,14511
2019-07-10,2935.19,2915.3,2936.75,2908.16,13548
2019-07-11,2928.06,2917.76,2945.8,2907.89,14369
2019-07-12,2915.34,2930.55,2938.53,2905.81,13779
2019-07-15,2921.55,2942.19,2955.0,2886.7,16764
2019-07-16,2938.64,2937.62,2944.82,2931.29,13181
2019-07-17,2933.02,2931.69,2942.07,2924.46,14963
2019-07-18,2921.74,2901.18,2921.74,2901.18,14988
2019-07-19,2909.68,2924.2,2939.6,2909.68,14946
2019-07-22,2925.79,2886.97,2927.16,2879.69,18067
2019-07-23,2886.9,2899.94,2901.36,2883.05,12931
2019-07-24,2907.93,2923.28,2936.45,2907.79,15524
2019-07-25,2923.19,2937.36,2937.36,2916.15,14568
2019-07-26,2928.06,2944.54,2948.33,2924.45,13934
2019-07-29,2943.92,2941.01,2948.47,2932.98,12799
2019-07-30,2946.26,2952.34,2965.63,2946.26,14831
2019-07-31,2944.4,2932.51,2944.4,2926.49,14105
2019-08-01,2920.85,2908.77,2927.34,2901.75,14238
2019-08-02,2861.33,2867.84,2872.47,2851.44,18488
2019-08-05,2854.58,2821.5,2863.69,2821.5,16741
2019-08-06,2776.99,2777.56,2787.42,2733.92,23112
2019-08-07,2789.02,2768.68,2792.69,2768.68,15771
2019-08-08,2784.18,2794.55,2799.69,2782.24,14953
2019-08-09,2805.59,2774.75,2808.33,2770.48,14824
2019-08-12,2781.98,2814.99,2814.99,2776.62,13156
2019-08-13,2798.05,2797.26,2802.04,2790.61,13091
2019-08-14,2824.49,2808.91,2829.89,2807.72,14401
2019-08-15,2762.34,2815.8,2815.9,2756.83,15277
2019-08-16,2817.57,2823.82,2840.32,2811.8,14858
2019-08-19,2835.52,2883.1,2883.1,2829.85,21454
2019-08-20,2879.08,2880.0,2892.08,2875.0,18967
2019-08-21,2875.47,2880.33,2885.59,2872.56,15901
2019-08-22,2887.66,2883.44,2888.5,2867.55,14920
2019-08-23,2885.15,2897.43,2902.46,2878.74,15915
2019-08-26,2851.02,2863.57,2870.49,2849.24,16989
2019-08-27,2879.52,2902.19,2919.64,2879.41,20814
2019-08-28,2901.63,2893.76,2905.44,2887.01,18309
2019-08-29,2896.0,2890.92,2898.6,2878.59,17861
2019-08-30,2907.38,2886.24,2914.58,2874.1,19395
2019-09-02,2886.94,2924.11,2928.48,2883.68,20278
2019-09-03,2925.94,2930.15,2930.15,2915.2,18900
2019-09-04,2927.75,2957.41,2957.41,2925.88,22549
2019-09-05,2972.66,2985.86,3015.84,2972.66,30543
2019-09-06,2996.62,2999.6,2999.94,2981.6,21682
2019-09-09,3023.78,3024.74,3026.24,3005.69,24337
2019-09-10,3027.41,3021.2,3027.41,3005.38,24001
2019-09-11,3029.93,3008.81,3030.56,3004.22,22983
2019-09-12,3016.63,3031.24,3033.47,3005.19,19696
2019-09-16,3041.92,3030.75,3042.93,3020.05,22187
2019-09-17,3023.71,2978.12,3023.71,2970.57,22333
2019-09-18,2984.08,2985.66,2996.4,2982.4,16804
2019-09-19,2992.92,2999.28,2999.28,2975.4,16269
2019-09-20,3004.81,3006.45,3011.34,2996.19,18214
2019-09-23,2998.4,2977.08,2998.4,2960.83,16813
2019-09-24,2979.48,2985.34,3002.9,2973.76,16390
2019-09-25,2977.67,2955.43,2977.67,2955.43,16854
2019-09-26,2964.48,2929.09,2970.04,2928.26,18893
2019-09-27,2929.49,2932.17,2939.08,2920.93,13290
2019-09-30,2927.92,2905.19,2936.48,2905.19,11664
2019-10-08,2905.76,2913.57,2933.02,2905.76,12553
2019-10-09,2902.08,2924.86,2924.86,2891.54,13042
2019-10-10,2923.71,2947.71,2949.24,2918.23,13423
2019-10-11,2954.82,2973.66,2980.79,2943.01,16120
2019-10-14,2993.96,3007.88,3026.38,2989.81,20861
2019-10-15,3005.66,2991.05,3005.66,2986.3,15537
2019-10-16,2992.61,2978.71,3010.42,2975.92,14988
2019-10-17,2979.99,2977.33,2986.72,2969.57,12252
2019-10-18,2982.34,2938.14,2987.2,2933.24,14999
2019-10-21,2933.9,2939.62,2940.32,2917.69,13247
2019-10-22,2945.6,2954.38,2954.64,2934.39,11748
2019-10-23,2952.97,2941.62,2957.3,2934.63,12381
2019-10-24,2944.01,2940.92,2953.04,2927.06,12654
2019-10-25,2940.47,2954.93,2958.24,2920.52,13686
2019-10-28,2958.69,2980.05,2980.13,2956.96,17373
2019-10-29,2979.04,2954.18,2979.04,2954.18,16611
2019-10-30,2949.46,2939.32,2953.3,2934.83,15879
2019-10-31,2944.84,2929.06,2946.75,2923.52,16157
2019-11-01,2924.34,2958.2,2959.83,2917.15,15990
2019-11-04,2964.58,2975.49,2983.06,2964.58,16724
2019-11-05,2977.7,2991.56,3008.31,2968.03,17989
2019-11-06,2992.04,2978.6,2995.56,2969.72,16526
2019-11-07,2978.15,2978.71,2988.96,2969.12,13695
2019-11-08,2993.98,2964.18,2998.76,2962.84,14974
2019-11-11,2949.96,2909.97,2949.96,2906.77,15791
2019-11-12,2913.0,2914.82,2918.3,2891.51,12972
2019-11-13,2913.02,2905.24,2913.86,2893.97,12976
2019-11-14,2907.74,2909.87,2917.37,2899.62,12914
2019-11-15,2911.35,2891.34,2917.83,2891.2,13551
2019-11-18,2889.55,2909.2,2911.38,2884.09,12443
2019-11-19,2904.28,2933.99,2933.99,2902.85,13541
2019-11-20,2928.11,2911.05,2930.49,2907.42,13735
2019-11-21,2902.55,2903.64,2910.36,2891.53,12345
2019-11-22,2906.24,2885.29,2925.02,2873.99,15862
2019-11-25,2885.61,2906.17,2906.61,2880.65,17858
2019-11-26,2912.52,2907.06,2915.04,2897.93,17000
2019-11-27,2905.4,2903.19,2914.49,2893.42,13386
2019-11-28,2902.36,2889.69,2909.84,2883.43,11952
2019-11-29,2885.97,2871.98,2892.39,2858.58,12261
2019-12-02,2874.45,2875.81,2888.89,2870.24,12875
2019-12-03,2869.88,2884.7,2884.86,2857.32,12377
2019-12-04,2876.91,2878.12,2882.5,2869.42,12554
2019-12-05,2886.52,2899.47,2902.0,2885.08,14316
2019-12-06,2902.28,2912.01,2912.01,2894.75,13412
2019-12-09,2914.46,2914.48,2919.59,2905.25,16079
2019-12-10,2908.94,2917.32,2919.2,2902.79,17012
2019-12-11,2922.6,2924.42,2928.26,2915.0,16554
2019-12-12,2926.34,2915.7,2926.34,2913.48,15176
2019-12-13,2937.78,2967.68,2969.98,2935.85,21197
2019-12-16,2970.97,2984.39,2984.64,2958.71,21186
2019-12-17,2985.26,3022.42,3039.38,2982.5,29303
2019-12-18,3021.47,3017.04,3033.23,3011.72,24408
2019-12-19,3017.15,3017.07,3021.42,3007.99,20862
2019-12-20,3019.64,3004.94,3027.48,3002.26,21507
2019-12-23,2999.04,2962.75,3009.34,2960.44,20571
2019-12-24,2965.83,2982.68,2983.82,2960.68,16303
2019-12-25,2980.43,2981.88,2988.29,2970.66,17565
2019-12-26,2981.25,3007.35,3007.35,2980.4,18244
2019-12-27,3006.85,3005.04,3036.11,3003.63,24710
2019-12-30,2998.17,3040.02,3041.4,2983.34,24806
2019-12-31,3036.39,3050.12,3051.68,3030.51,21742
2020-01-02,3066.34,3085.2,3098.1,3066.34,29247
2020-01-03,3089.02,3083.79,3093.82,3074.52,26149
2020-01-06,3070.91,3083.41,3107.2,3065.31,31257
2020-01-07,3085.49,3104.8,3105.45,3084.33,27658
2020-01-08,3094.24,3066.89,3094.24,3059.13,29787
2020-01-09,3082.64,3094.88,3097.33,3080.13,24343
2020-01-10,3102.29,3092.29,3105.22,3081.4,21044
2020-01-13,3091.49,3115.57,3115.57,3075.38,21062
2020-01-14,3120.67,3106.82,3127.17,3105.6,22997
2020-01-15,3103.17,3090.04,3107.94,3082.04,20231
2020-01-16,3095.73,3074.08,3096.37,3070.88,20337
2020-01-17,3081.46,3075.5,3091.95,3067.25,19030
2020-01-20,3082.11,3095.79,3096.31,3070.48,21049
2020-01-21,3085.79,3052.14,3085.79,3051.23,23483
2020-01-22,3038.49,3060.75,3069.25,3006.27,22385
2020-01-23,3037.95,2976.53,3045.04,2955.35,27276
2020-02-03,2716.7,2746.61,2766.58,2716.7,21591
2020-02-04,2685.27,2783.29,2786.16,2685.27,36404
